   -0.000805 -0.000797073    -0.999999
      7.0452      7.10965     0.858199
    0.773977    -0.226279    -0.591402
    0.422788    -0.510618     0.748679
   -0.471391    -0.829498    -0.299539
     6.16449      7.64268     0.838406
     0.65922    -0.591265    -0.464581
    0.222333    -0.436947     0.871576
    -0.71833    -0.677852    -0.156587
     5.29506      8.27405     0.849945
   -0.119241     0.224751    -0.967093
    0.858275     0.513015       0.0134
    0.499145    -0.828434    -0.254071
     4.51222      8.77729     0.985194
    0.330127     0.428128    -0.841263
    0.587872    -0.790539    -0.171622
   -0.738527    -0.437898    -0.512662
     3.64773       9.2673      1.01806
  0.00525369     0.389774     0.920896
    0.999964  -0.00817033  -0.00224664
  0.00664834     0.920874    -0.389803
     2.82891      9.83341     0.968324
   0.0581589     0.991786    -0.113923
    0.655729    0.0480954     0.753463
    0.752753    -0.118523    -0.647546
     1.94834      10.4034      1.14952
   -0.452113    -0.690103    -0.565111
   -0.779877  -0.00163477     0.625931
   -0.432881     0.723709    -0.537456
     1.15725      10.9149      1.17966
   -0.521807     0.167607    -0.836436
    0.661027     0.699224    -0.272267
    0.539222    -0.694978    -0.475653
    0.353254      11.4751       1.2733
   -0.606642     0.251657    -0.754091
   -0.540549     0.564964     0.623396
    0.582916     0.785802    -0.206698
   -0.408091      11.9837      1.35321
    -0.89305    -0.292156     0.342209
    0.089207     0.630479     0.771063
   -0.441026     0.719125    -0.536987
  -0.0150579      12.8692      1.43836
   -0.642085     0.143794     0.753028
     -0.2076      0.91294    -0.351345
    -0.73799    -0.381922    -0.556333
    0.906274      12.2639      1.30876
    0.343496    -0.744101    -0.572996
   -0.616969     0.281204    -0.735033
    0.708068     0.606001    -0.362495
      1.7117      11.6578      1.32183
     0.32877     0.788816     0.519307
    0.720468      0.14603    -0.677939
   -0.610604      0.59703    -0.520306
     2.58979      11.2209      1.27222
   -0.897039     0.393841    -0.200524
    0.160751     0.713408     0.682062
     0.41168     0.579602    -0.703265
     3.38586      10.6532      1.15268
    0.454658    -0.104589    -0.884504
   -0.886059    -0.153988    -0.437249
  -0.0904713     0.982522    -0.162684
     4.26478      10.0853      1.09863
      0.1337     0.937345     0.321728
    0.933379    -0.228207     0.276993
    0.333058      0.26326    -0.905409
     5.00582      9.55167      1.11476
    0.994346     0.013208     0.105369
  -0.0952683    -0.327401      0.94007
   0.0469143    -0.944793    -0.324292
     5.87339      9.06135      1.09407
     0.76547   -0.0694959    -0.639708
    -0.25175    -0.947251    -0.198336
    -0.59218     0.312867    -0.742588
     6.78416      8.55543     0.988035
   -0.156997     0.878885     0.450458
    0.585045    -0.284703     0.759386
     0.79566     0.382759     -0.46949
     7.59189      8.02883     0.905631
   -0.930244     0.239871     0.277682
    0.268533     0.960748    0.0696694
    -0.25007     0.139376    -0.958144
     8.40866      7.45375      0.78579
   -0.391124    -0.570721     0.722011
   -0.331384     0.819218     0.468045
   -0.858607   -0.0561996    -0.509544
     9.19773      6.91847     0.717617
    0.611759    -0.597796     0.518064
   -0.652164    -0.751796   -0.0973879
    0.447697    -0.278285     -0.84978
     10.0599      6.52117     0.677175
    0.628669    0.0363337    -0.776824
     0.43364    -0.845573     0.311388
   -0.645548    -0.532622    -0.547341
     10.8817      5.81904     0.633204
    -0.61996    -0.784264    0.0240897
   -0.177611     0.110364    -0.977893
    0.764267    -0.610533    -0.207715
     11.6931      5.25846     0.709756
     0.82175    -0.446282     0.354344
    0.140674    -0.443706    -0.885063
    0.552212     0.777147    -0.301835
     12.6376       4.7209     0.522667
   -0.168476      0.52293     -0.83556
    0.913578     0.401132    0.0668394
    0.370123    -0.752088    -0.545318
     13.4835      4.24296     0.585359
    0.260642     0.106992    -0.959489
   -0.806198    -0.522647    -0.277281
   -0.531141     0.845809   -0.0499666
     14.2395       3.7172     0.609814
   -0.783238    -0.584777     0.211125
   -0.307861    0.0697668     -0.94887
    0.540147    -0.808189    -0.234674
     15.0002      3.21539     0.428919
     0.67952    0.0615321    -0.731072
    0.730074    -0.155072     0.665541
  -0.0724169    -0.985985    -0.150298
     15.8087      2.55961     0.412937
    0.377475     0.193154     0.905651
    0.868786     0.264629    -0.418548
   -0.320506     0.944808   -0.0679191
     16.4507      3.39384     0.494174
     0.77501     0.108226     0.622613
  -0.0551476    -0.969885     0.237237
    0.629538    -0.218196    -0.745702
     15.6059      4.11778     0.535944
    -0.90006   -0.0341832    -0.434423
   -0.432327   -0.0549535     0.900041
  -0.0546394     0.997904    0.0346832
     14.7931      4.48134     0.574859
    0.844516     0.486063     0.224802
  -0.0923566    -0.281295     0.955167
    0.527507    -0.827415    -0.192667
     13.9168      5.12519     0.658048
   0.0984066    -0.122439    -0.987585
   -0.994921   0.00900772    -0.100254
   0.0211709     0.992435     -0.12093
     13.1353      5.62376     0.623902
   -0.427052    -0.898131    -0.104822
   -0.825065     0.434472    -0.361251
    0.369993   -0.0677878    -0.926558
     12.2575      6.09956      0.78158
   -0.661886     -0.74845   -0.0415826
    -0.74739     0.663175   -0.0400757
   0.0575713   0.00455287    -0.998331
     11.4161      6.61055     0.762503
  -0.0890104     0.675415    -0.732046
    0.994604    0.0209552    -0.101601
  -0.0532828     -0.73714    -0.673636
     10.5535      7.27563     0.745673
   -0.486475    -0.136261    -0.863003
    0.788156     0.357813     -0.50078
     0.37703    -0.923798   -0.0666718
     9.79364      7.76336     0.782878
   -0.584146    -0.429395     0.688763
   -0.808257     0.230242     -0.54195
   0.0741287    -0.873275    -0.481556
     8.98705      8.31578     0.891329
   -0.588601    -0.392509    -0.706743
   -0.609855    -0.358292     0.706897
   -0.530684     0.847091   -0.0284823
     8.19962      8.88098     0.863869
   -0.610721    -0.741475     0.277912
   -0.524069     0.641587     0.560105
   -0.593608     0.196423    -0.780415
     7.35864      9.36418     0.993215
   -0.439861   -0.0543719    -0.896419
   -0.840803     0.375657     0.389786
    0.315552     0.925163    -0.210953
      6.5114      9.87955      1.19665
    0.292405    -0.547726     0.783898
   -0.727854     0.404214     0.553932
   -0.620265    -0.732535     -0.28047
     5.72626      10.3844      1.25705
  -0.0427237    -0.827995    -0.559105
   -0.734691      -0.3532     0.579206
   -0.677056     0.435515    -0.593231
     4.79049       10.868      1.21589
    0.922606     -0.36259    -0.131633
   0.0488953    -0.228565       0.9723
   -0.382632    -0.903486    -0.193146
     3.89091      11.4896      1.22167
     0.65906     -0.11894    -0.742626
   -0.107582    -0.992171    0.0634305
   -0.744356    0.0380888    -0.666696
     3.08026      12.0575      1.35914
   -0.781481    -0.503134     0.368976
 -0.00287658     0.594274     0.804257
   -0.623922     0.627451    -0.465862
      2.2794      12.6676      1.40894
   0.0334536    -0.404474     0.913937
   -0.926354     -0.35581     -0.12356
    0.375165    -0.842496    -0.386589
     1.41268      13.1923      1.43817
   -0.303454      0.25652    -0.917667
     0.74584    -0.535414    -0.396301
   -0.592991    -0.804692   -0.0288497
    0.622101      13.7105      1.57335
    0.771873     0.565821    -0.289929
   -0.158749    -0.270055    -0.949668
   -0.615639     0.779049    -0.118624
      1.3358      14.6078      1.62302
  -0.0552096     0.332215    -0.941586
    0.986289    -0.128735    -0.103252
   -0.155517    -0.934377    -0.320553
     1.99864       14.002      1.63182
  -0.0267866     0.651524     0.758155
    0.695078    -0.532937      0.48254
    0.718435     0.539903    -0.438584
     2.79761      13.4311      1.48957
   0.0703085    -0.734222     0.675259
   -0.653029     0.477839     0.587557
   -0.754062    -0.482274    -0.445872
      3.5922       12.979      1.49454
     0.21496    -0.780524     0.587005
   -0.961831    -0.273411   -0.0113272
    0.169335    -0.562164    -0.809504
     4.46969      12.3519      1.32651
    0.301807    -0.953369 -0.000414279
   -0.931313    -0.294917     0.213727
   -0.203883   -0.0641184    -0.976893
     5.32039      11.7702       1.3081
   -0.772551    -0.623343    -0.120865
   -0.383098     0.305793     0.871623
    -0.50636     0.719676    -0.475043
     6.25514      11.2228       1.2409
    0.770253    -0.637197   -0.0262746
   -0.443153    -0.564408     0.696462
   -0.458613    -0.524808    -0.717113
     7.02033      10.7978      1.16659
     0.62421     0.128997    -0.770534
    0.769128    0.0716496     0.635066
     0.13713    -0.989053   -0.0544905
     7.88782       10.205      1.06973
   -0.774066     0.263729     -0.57556
    0.260271     0.961291    0.0904399
    0.577132   -0.0797951    -0.812743
     8.66269      9.74622      0.94318
  -0.0957337     0.980953     0.169015
     0.64879     0.190265    -0.736798
   -0.754922    0.0391189    -0.654647
     9.56292      9.15925     0.978368
    0.413464    -0.875895    -0.248708
   -0.775963    -0.481869     0.407042
   -0.476371     0.024691    -0.878898
     10.4064      8.64335     0.921802
    0.916002      0.29718     0.269489
    0.353756    -0.281543    -0.891958
   -0.189199     0.912369    -0.363024
     11.2451      7.95515     0.819518
   -0.191194     0.145834     0.970658
     0.95613      0.25128     0.150579
   -0.221947     0.956865     -0.18748
      11.992       7.4682      0.82763
   -0.128073     -0.93952    -0.317647
   -0.676934    -0.151263     0.720333
   -0.724816     0.307281     -0.61662
     12.8249      7.03025     0.801612
    0.391402    -0.881928    -0.262693
    -0.68818    -0.470042     0.552692
   -0.610911   -0.0355448    -0.790901
      13.643      6.48208     0.786627
   -0.230076   -0.0410596     0.972306
   -0.601454     0.791451    -0.108899
   -0.765061    -0.609852    -0.206789
     14.4787      5.89472      0.77938
    0.714526    -0.584456     0.384532
   -0.508538    -0.811359    -0.288247
     0.48046    0.0104106    -0.876955
     15.4236      5.38022     0.544948
    0.353233     0.458573     0.815437
    0.447118    -0.848386     0.283419
    0.821774     0.264483    -0.504714
     16.2505      4.94784     0.621934
   0.0101563    -0.383411    -0.923522
   -0.678609     0.675689    -0.287983
     0.73443     0.629635    -0.253324
     17.1199      4.32117     0.571866
    0.844297    -0.533631   -0.0489885
    -0.52719    -0.843528      0.10262
  -0.0960843   -0.0608155    -0.993514
     1.22787      14.5676      0.62773
    -0.79684    -0.239842     0.554547
   -0.102389     0.958164     0.267281
   -0.595451       0.1562     -0.78806
     2.03224       14.051     0.534299
   -0.676361     0.668884     0.308432
    0.243156     0.598028      -0.7637
   -0.695277     -0.44154    -0.567126
      2.8372      13.6067     0.399285
   -0.842915     0.396068    -0.364177
    0.537368       0.6537    -0.532834
   0.0270244     -0.64483    -0.763848
      3.6177      13.1202     0.468476
    0.304909     0.929542     0.207323
    0.700743    -0.366389     0.612143
    0.644973   -0.0413675    -0.763085
     4.50474       12.508     0.406479
    0.118501      0.21889    -0.968527
     0.96221    -0.266153    0.0575767
   -0.245173    -0.938749    -0.242158
     5.37535      11.9375     0.369252
    0.166812       0.7606    -0.627425
    0.435485     0.514075     0.738972
    0.884606    -0.396503    -0.245476
     6.13576      11.3568     0.263218
   -0.973821     0.106145    -0.201011
  -0.0725933     0.692762     0.717503
    0.215412     0.713312    -0.666921
     7.00408      10.8608       0.1787
   -0.919895    -0.285195     0.269177
   -0.383134     0.507123    -0.772033
   0.0836744     -0.81332    -0.575768
     7.88409      10.2412    0.0962539
    0.274386     0.949855    -0.149957
    0.961351    -0.267265    0.0661412
   0.0227463     -0.16231    -0.986478
     8.77458      9.70527    0.0445645
   -0.764652     0.612066     0.201697
    0.381012     0.176951     0.907479
    0.519747     0.770755    -0.368511
     9.54483      9.25979   -0.0143034
    0.741931     0.250006     0.622122
    0.538746    -0.774632    -0.331206
    0.399112     0.580898    -0.709413
     10.3247      8.69929    -0.138396
    -0.78693     0.309456     0.533834
    0.606857     0.544687     0.578827
   -0.111651     0.779457    -0.616426
     11.2265      8.18328    -0.173182
     0.58079    -0.767842    -0.270372
    -0.30159    -0.511452     0.804649
   -0.756126    -0.385791     -0.52862
     12.0058      7.58016    -0.103961
    0.816299     0.287025      0.50127
    0.131123    -0.937229     0.323124
    0.562549    -0.198038    -0.802695
     12.8102      7.05272    -0.259274
   -0.476628    -0.768048     0.427701
  -0.0855463     0.524731     0.846959
   -0.874933     0.367096    -0.315805
     13.5603      6.47411    -0.273405
   -0.441913     0.182948     0.878205
   -0.303594     0.890712    -0.338323
   -0.844123    -0.416127    -0.338075
     14.4818      5.95756    -0.300964
   -0.135031      0.73068    -0.669233
    0.640682    -0.450841    -0.621506
   -0.755839    -0.512688    -0.407256
     15.3983      5.42976     -0.47229
  -0.0931053     0.980915     0.170695
     0.56817   -0.0884412     0.818145
    0.817627     0.173157    -0.549093
     16.1991      4.90576    -0.449694
   -0.957967      0.27907    0.0664773
    0.116923     0.168204     0.978793
     0.26197     0.945425    -0.193763
     16.9499       4.4769    -0.467681
    0.911801     0.245251    -0.329348
    0.367964    -0.131988     0.920425
